"Date","Grade","Price","Sale Type"
2020-11-04,6,72,"Auction"
2020-11-04,9,250,"Auction"
2020-11-04,5,64,"Auction"
2020-11-04,9,386,"Auction"
2020-11-04,9,300,"Auction"
2020-11-04,8,122.5,"Auction"
2020-11-04,9,375,"Best Offer"
2020-11-04,5,69,"Auction"
2020-11-03,9,380,"Auction"
2020-11-03,4,150,"Best Offer"
2020-11-03,9,501,"Auction"
2020-11-03,6,125,"Best Offer"
2020-11-03,8,71,"Auction"
2020-11-03,10,2325,"Auction"
2020-11-03,5,95,"Auction"
2020-11-02,9,641,"Auction"
2020-11-02,10,2600,"Auction"
2020-11-02,4,85,"Best Offer"
2020-11-02,8,122.5,"Auction"
2020-11-02,9,500,"Auction"
2020-11-02,9,301,"Best Offer"
2020-11-01,9,810,"Auction"
2020-11-01,9,455,"Auction"
2020-11-01,9,988.78,"Best Offer"
2020-11-01,6,132.5,"Auction"
2020-10-31,8,500,"Best Offer"
2020-10-31,9,290,"Auction"
2020-10-31,9,1059.41,"Best Offer"
2020-10-30,5,51,"Auction"
2020-10-30,9,900,"Best Offer"
2020-10-30,6,85,"Auction"
2020-10-30,9,310,"Auction"
2020-10-30,9,375,"Best Offer"
2020-10-29,7,128.5,"Auction"
2020-10-29,9,375.36,"Auction"
2020-10-29,8,200,"Best Offer"
2020-10-28,8,355,"Auction"
2020-10-28,4,37.64,"Best Offer"
2020-10-28,9,355,"Auction"
2020-10-28,4,75.28,"Best Offer"
2020-10-26,6,61,"Auction"
2020-10-26,9,560,"Auction"
2020-10-26,5,102,"Auction"
2020-10-26,9,460,"Auction"
2020-10-26,8,200,"Auction"
2020-10-26,8,205,"Best Offer"
2020-10-25,2,51,"Auction"
2020-10-25,7,143,"Auction"
2020-10-24,7,110,"Best Offer"
2020-10-24,7,100,"Auction"
